shocked_bank_idx,shock_magnitude,num_defaults,min_ccp_capital,leverage_ratio,lcr,stock_volatility,cds_spread,distance_to_default,prob_default_1y,equity,total_assets,scenario_id
27,0.4,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,7263
47,0.4,16,475.2115941265722,8.034749034749035,0.612565445026178,0.29,165.5,68.4920733755569,1e-06,2.59,20.81,7264
30,0.1,0,0.0,11.494274809160304,1.5439882697947211,0.4,358.15,48.270128306749626,1e-06,5.24,60.23,7265
43,0.1,0,0.0,9.667673716012084,3.873065015479876,0.24,110.49,84.03180726861463,1e-06,3.31,32.0,7266
1,0.1,0,0.0,11.035052104479632,1.104218191810937,0.28,225.45,69.44730250999262,1e-06,295.56,3261.52,7267
44,0.5,0,0.0,9.118694362017804,1.1013071895424837,0.32,218.53,61.43168325664003,1e-06,3.37,30.73,7268
41,0.4,17,476.48260356591123,5.551301684532925,1.2690058479532162,0.64,135.17,33.01765674839801,1e-06,6.53,36.25,7269
16,0.5,0,0.0,7.1684464347227,1.342606707317073,0.26,150.76,76.3496870573496,1e-06,29.03,208.1,7270
37,0.3,0,0.0,7.717460317460318,1.0589390962671905,0.31,223.5,63.14652992797552,1e-06,6.3,48.62,7271
46,0.4,16,475.2115941265722,8.087719298245615,0.7916666666666666,0.3,196.34,65.69453481004203,1e-06,2.85,23.05,7272
36,0.3,0,0.0,8.953153153153153,2.6860902255639094,0.27,166.42,73.29245818015687,1e-06,5.55,49.69,7273
8,0.5,16,475.2115941265722,8.341394472361808,0.5798770116446421,0.28,213.12,69.7787068433961,1e-06,63.68,531.18,7274
21,0.4,0,0.0,7.205066344993969,1.267094017094017,0.39,188.99,51.3980591224308,1e-06,16.58,119.46,7275
29,0.4,16,475.2115941265722,8.399193548387096,0.30858806404657935,0.32,265.71,60.721454597648425,1e-06,7.44,62.49,7276
35,0.2,0,0.0,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,7277
35,0.5,17,477.2792137456798,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,7278
41,0.2,0,0.0,5.551301684532925,1.2690058479532162,0.64,135.17,33.01765674839801,1e-06,6.53,36.25,7279
8,0.1,16,475.2115941265722,8.341394472361808,0.5798770116446421,0.28,213.12,69.7787068433961,1e-06,63.68,531.18,7280
12,0.2,0,0.0,13.945519147256219,2.6284430552842357,0.29,283.49,66.31603325300857,1e-06,25.33,353.24,7281
14,0.2,0,0.0,8.969896907216496,1.5396769662921348,0.33,248.8,59.133272719977015,1e-06,24.25,217.52,7282
42,0.5,0,0.0,8.493946731234866,1.887005649717514,0.31,185.1,63.88395337093727,1e-06,4.13,35.08,7283
30,0.5,0,0.0,11.494274809160304,1.5439882697947211,0.4,358.15,48.270128306749626,1e-06,5.24,60.23,7284
46,0.3,16,475.2115941265722,8.087719298245615,0.7916666666666666,0.3,196.34,65.69453481004203,1e-06,2.85,23.05,7285
26,0.1,16,475.2115941265722,8.656078860898138,0.2305986696230599,0.37,257.98,52.99656674391285,1e-06,9.13,79.03,7286
36,0.5,0,0.0,8.953153153153153,2.6860902255639094,0.27,166.42,73.29245818015687,1e-06,5.55,49.69,7287
42,0.4,0,0.0,8.493946731234866,1.887005649717514,0.31,185.1,63.88395337093727,1e-06,4.13,35.08,7288
23,0.4,16,475.2115941265722,9.3140589569161,0.9430379746835442,0.33,220.74,59.60419291609816,1e-06,8.82,82.15,7289
35,0.4,17,477.2792137456798,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,7290
17,0.1,16,475.2115941265722,10.345997973657548,0.6381164256581388,0.31,178.4,64.05625186617355,1e-06,19.74,204.23,7291
34,0.4,16,475.2115941265722,10.07421875,0.3687943262411348,0.36,207.89,55.03898639908706,1e-06,5.12,51.58,7292
13,0.2,17,494.59774238073237,8.970918704560475,1.1369863013698631,0.32,62.57,66.97061673597811,1e-06,30.26,271.46,7293
7,0.4,16,475.2115941265722,10.291069459757441,0.6692326196776521,0.25,156.68,79.1393280279391,1e-06,54.42,560.04,7294
14,0.2,0,0.0,8.969896907216496,1.5396769662921348,0.33,248.8,59.133272719977015,1e-06,24.25,217.52,7295
16,0.4,0,0.0,7.1684464347227,1.342606707317073,0.26,150.76,76.3496870573496,1e-06,29.03,208.1,7296
17,0.5,16,475.2115941265722,10.345997973657548,0.6381164256581388,0.31,178.4,64.05625186617355,1e-06,19.74,204.23,7297
15,0.5,17,489.4842141386783,10.841649694501019,2.0753521126760566,0.29,141.79,69.15070040354958,1e-06,19.64,212.93,7298
1,0.4,0,0.0,11.035052104479632,1.104218191810937,0.28,225.45,69.44730250999262,1e-06,295.56,3261.52,7299
27,0.1,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,7300
40,0.3,0,0.0,5.318548387096774,3.4625668449197855,0.26,139.41,76.6780515720738,1e-06,7.44,39.57,7301
30,0.1,0,0.0,11.494274809160304,1.5439882697947211,0.4,358.15,48.270128306749626,1e-06,5.24,60.23,7302
35,0.3,0,0.0,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,7303
0,0.2,0,0.0,11.610424643230074,1.183623540988984,0.26,134.66,76.90454324234636,1e-06,344.76,4002.81,7304
28,0.1,0,0.0,10.233438485804417,1.1934604904632153,0.32,208.21,61.61137973308403,1e-06,6.34,64.88,7305
7,0.1,16,475.2115941265722,10.291069459757441,0.6692326196776521,0.25,156.68,79.1393280279391,1e-06,54.42,560.04,7306
15,0.2,0,0.0,10.841649694501019,2.0753521126760566,0.29,141.79,69.15070040354958,1e-06,19.64,212.93,7307
27,0.2,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,7308
21,0.1,0,0.0,7.205066344993969,1.267094017094017,0.39,188.99,51.3980591224308,1e-06,16.58,119.46,7309
11,0.3,0,0.0,10.06921587608906,2.492610010077259,0.23,122.74,86.81432755140413,1e-06,41.32,416.06,7310
24,0.2,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,7311
4,0.3,16,475.2115941265722,13.737459016393442,0.7632268203247774,0.32,208.2,61.54854576393936,1e-06,122.0,1675.97,7312
33,0.3,0,0.0,13.466666666666669,4.274111675126904,0.29,176.67,68.1684713407309,1e-06,3.9,52.52,7313
9,0.1,16,475.2115941265722,8.06416584402764,0.6767284749173494,0.38,153.59,53.355713833529,1e-06,60.78,490.14,7314
6,0.4,0,0.0,11.579378627517926,1.3740142335064436,0.27,200.71,72.36540759810832,1e-06,58.58,678.32,7315
36,0.4,0,0.0,8.953153153153153,2.6860902255639094,0.27,166.42,73.29245818015687,1e-06,5.55,49.69,7316
14,0.2,0,0.0,8.969896907216496,1.5396769662921348,0.33,248.8,59.133272719977015,1e-06,24.25,217.52,7317
23,0.2,16,475.2115941265722,9.3140589569161,0.9430379746835442,0.33,220.74,59.60419291609816,1e-06,8.82,82.15,7318
25,0.2,0,0.0,12.125382262996942,1.5101171458998934,0.34,251.24,57.47244187328335,1e-06,6.54,79.3,7319
9,0.1,16,475.2115941265722,8.06416584402764,0.6767284749173494,0.38,153.59,53.355713833529,1e-06,60.78,490.14,7320
13,0.2,17,494.59774238073237,8.970918704560475,1.1369863013698631,0.32,62.57,66.97061673597811,1e-06,30.26,271.46,7321
47,0.5,16,475.2115941265722,8.034749034749035,0.612565445026178,0.29,165.5,68.4920733755569,1e-06,2.59,20.81,7322
26,0.1,16,475.2115941265722,8.656078860898138,0.2305986696230599,0.37,257.98,52.99656674391285,1e-06,9.13,79.03,7323
6,0.2,0,0.0,11.579378627517926,1.3740142335064436,0.27,200.71,72.36540759810832,1e-06,58.58,678.32,7324
8,0.1,16,475.2115941265722,8.341394472361808,0.5798770116446421,0.28,213.12,69.7787068433961,1e-06,63.68,531.18,7325
26,0.5,16,475.2115941265722,8.656078860898138,0.2305986696230599,0.37,257.98,52.99656674391285,1e-06,9.13,79.03,7326
16,0.4,0,0.0,7.1684464347227,1.342606707317073,0.26,150.76,76.3496870573496,1e-06,29.03,208.1,7327
6,0.3,0,0.0,11.579378627517926,1.3740142335064436,0.27,200.71,72.36540759810832,1e-06,58.58,678.32,7328
39,0.4,16,475.2115941265722,7.0123022847100165,0.7518796992481203,0.34,120.65,60.15836456850821,1e-06,5.69,39.9,7329
18,0.4,0,0.0,13.801438848920863,1.1352189074002326,0.33,488.98,56.93800088979721,1e-06,13.9,191.84,7330
43,0.1,0,0.0,9.667673716012084,3.873065015479876,0.24,110.49,84.03180726861463,1e-06,3.31,32.0,7331
40,0.3,0,0.0,5.318548387096774,3.4625668449197855,0.26,139.41,76.6780515720738,1e-06,7.44,39.57,7332
12,0.1,0,0.0,13.945519147256219,2.6284430552842357,0.29,283.49,66.31603325300857,1e-06,25.33,353.24,7333
16,0.2,0,0.0,7.1684464347227,1.342606707317073,0.26,150.76,76.3496870573496,1e-06,29.03,208.1,7334
7,0.1,16,475.2115941265722,10.291069459757441,0.6692326196776521,0.25,156.68,79.1393280279391,1e-06,54.42,560.04,7335
44,0.2,0,0.0,9.118694362017804,1.1013071895424837,0.32,218.53,61.43168325664003,1e-06,3.37,30.73,7336
23,0.4,16,475.2115941265722,9.3140589569161,0.9430379746835442,0.33,220.74,59.60419291609816,1e-06,8.82,82.15,7337
41,0.2,0,0.0,5.551301684532925,1.2690058479532162,0.64,135.17,33.01765674839801,1e-06,6.53,36.25,7338
1,0.3,0,0.0,11.035052104479632,1.104218191810937,0.28,225.45,69.44730250999262,1e-06,295.56,3261.52,7339
13,0.5,17,494.59774238073237,8.970918704560475,1.1369863013698631,0.32,62.57,66.97061673597811,1e-06,30.26,271.46,7340
11,0.4,0,0.0,10.06921587608906,2.492610010077259,0.23,122.74,86.81432755140413,1e-06,41.32,416.06,7341
27,0.1,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,7342
3,0.2,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,7343
35,0.2,0,0.0,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,7344
2,0.1,0,0.0,11.279721955896452,1.22021855245749,0.32,347.94,59.770146602351005,1e-06,208.6,2352.95,7345
16,0.5,0,0.0,7.1684464347227,1.342606707317073,0.26,150.76,76.3496870573496,1e-06,29.03,208.1,7346
18,0.2,0,0.0,13.801438848920863,1.1352189074002326,0.33,488.98,56.93800088979721,1e-06,13.9,191.84,7347
34,0.1,16,475.2115941265722,10.07421875,0.3687943262411348,0.36,207.89,55.03898639908706,1e-06,5.12,51.58,7348
15,0.2,0,0.0,10.841649694501019,2.0753521126760566,0.29,141.79,69.15070040354958,1e-06,19.64,212.93,7349
46,0.3,16,475.2115941265722,8.087719298245615,0.7916666666666666,0.3,196.34,65.69453481004203,1e-06,2.85,23.05,7350
40,0.2,0,0.0,5.318548387096774,3.4625668449197855,0.26,139.41,76.6780515720738,1e-06,7.44,39.57,7351
24,0.2,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,7352
13,0.1,0,0.0,8.970918704560475,1.1369863013698631,0.32,62.57,66.97061673597811,1e-06,30.26,271.46,7353
35,0.4,17,477.2792137456798,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,7354
46,0.2,16,475.2115941265722,8.087719298245615,0.7916666666666666,0.3,196.34,65.69453481004203,1e-06,2.85,23.05,7355
13,0.2,17,494.59774238073237,8.970918704560475,1.1369863013698631,0.32,62.57,66.97061673597811,1e-06,30.26,271.46,7356
0,0.2,0,0.0,11.610424643230074,1.183623540988984,0.26,134.66,76.90454324234636,1e-06,344.76,4002.81,7357
19,0.2,16,475.2115941265722,10.295379537953794,0.9210310965630115,0.31,231.99,62.96966840264663,1e-06,18.18,187.17,7358
9,0.3,16,475.2115941265722,8.06416584402764,0.6767284749173494,0.38,153.59,53.355713833529,1e-06,60.78,490.14,7359
23,0.2,16,475.2115941265722,9.3140589569161,0.9430379746835442,0.33,220.74,59.60419291609816,1e-06,8.82,82.15,7360
27,0.3,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,7361
39,0.1,16,475.2115941265722,7.0123022847100165,0.7518796992481203,0.34,120.65,60.15836456850821,1e-06,5.69,39.9,7362
32,0.4,0,0.0,8.178849144634526,1.5871886120996441,0.37,149.64,54.83263134241416,1e-06,6.43,52.59,7363
6,0.1,0,0.0,11.579378627517926,1.3740142335064436,0.27,200.71,72.36540759810832,1e-06,58.58,678.32,7364
15,0.5,17,489.4842141386783,10.841649694501019,2.0753521126760566,0.29,141.79,69.15070040354958,1e-06,19.64,212.93,7365
33,0.4,0,0.0,13.466666666666669,4.274111675126904,0.29,176.67,68.1684713407309,1e-06,3.9,52.52,7366
22,0.3,0,0.0,14.506535947712418,1.165129151291513,0.37,350.29,51.99809952178469,1e-06,6.12,88.78,7367
24,0.1,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,7368
12,0.3,0,0.0,13.945519147256219,2.6284430552842357,0.29,283.49,66.31603325300857,1e-06,25.33,353.24,7369
16,0.5,0,0.0,7.1684464347227,1.342606707317073,0.26,150.76,76.3496870573496,1e-06,29.03,208.1,7370
12,0.3,0,0.0,13.945519147256219,2.6284430552842357,0.29,283.49,66.31603325300857,1e-06,25.33,353.24,7371
19,0.1,16,475.2115941265722,10.295379537953794,0.9210310965630115,0.31,231.99,62.96966840264663,1e-06,18.18,187.17,7372
41,0.5,17,476.48260356591123,5.551301684532925,1.2690058479532162,0.64,135.17,33.01765674839801,1e-06,6.53,36.25,7373
39,0.3,16,475.2115941265722,7.0123022847100165,0.7518796992481203,0.34,120.65,60.15836456850821,1e-06,5.69,39.9,7374
5,0.4,16,475.2115941265722,11.626351545306669,0.5054034945965054,0.31,151.52,64.68582658029723,1e-06,104.51,1215.07,7375
38,0.1,0,0.0,9.331887201735357,1.229580573951435,0.32,284.74,60.44003849135297,1e-06,4.61,43.02,7376
20,0.1,0,0.0,8.797539149888145,1.7322515212981744,0.29,180.17,68.19801613260007,1e-06,17.88,157.3,7377
21,0.2,0,0.0,7.205066344993969,1.267094017094017,0.39,188.99,51.3980591224308,1e-06,16.58,119.46,7378
9,0.2,16,475.2115941265722,8.06416584402764,0.6767284749173494,0.38,153.59,53.355713833529,1e-06,60.78,490.14,7379
28,0.1,0,0.0,10.233438485804417,1.1934604904632153,0.32,208.21,61.61137973308403,1e-06,6.34,64.88,7380
16,0.2,0,0.0,7.1684464347227,1.342606707317073,0.26,150.76,76.3496870573496,1e-06,29.03,208.1,7381
45,0.3,0,0.0,14.13173652694611,1.1148936170212767,0.27,213.36,72.13389794498462,1e-06,1.67,23.6,7382
20,0.1,0,0.0,8.797539149888145,1.7322515212981744,0.29,180.17,68.19801613260007,1e-06,17.88,157.3,7383
45,0.5,0,0.0,14.13173652694611,1.1148936170212767,0.27,213.36,72.13389794498462,1e-06,1.67,23.6,7384
40,0.5,0,0.0,5.318548387096774,3.4625668449197855,0.26,139.41,76.6780515720738,1e-06,7.44,39.57,7385
48,0.3,0,0.0,5.621428571428572,4.13953488372093,0.27,102.38,75.53159679097345,1e-06,2.8,15.74,7386
6,0.1,0,0.0,11.579378627517926,1.3740142335064436,0.27,200.71,72.36540759810832,1e-06,58.58,678.32,7387
0,0.5,17,955.5487941265727,11.610424643230074,1.183623540988984,0.26,134.66,76.90454324234636,1e-06,344.76,4002.81,7388
5,0.2,16,475.2115941265722,11.626351545306669,0.5054034945965054,0.31,151.52,64.68582658029723,1e-06,104.51,1215.07,7389
1,0.3,0,0.0,11.035052104479632,1.104218191810937,0.28,225.45,69.44730250999262,1e-06,295.56,3261.52,7390
31,0.1,0,0.0,8.446372239747634,1.5086805555555556,0.34,193.44,58.40543888862131,1e-06,6.34,53.55,7391
47,0.5,16,475.2115941265722,8.034749034749035,0.612565445026178,0.29,165.5,68.4920733755569,1e-06,2.59,20.81,7392
36,0.4,0,0.0,8.953153153153153,2.6860902255639094,0.27,166.42,73.29245818015687,1e-06,5.55,49.69,7393
34,0.5,16,475.2115941265722,10.07421875,0.3687943262411348,0.36,207.89,55.03898639908706,1e-06,5.12,51.58,7394
15,0.4,17,489.4842141386783,10.841649694501019,2.0753521126760566,0.29,141.79,69.15070040354958,1e-06,19.64,212.93,7395
12,0.4,0,0.0,13.945519147256219,2.6284430552842357,0.29,283.49,66.31603325300857,1e-06,25.33,353.24,7396
41,0.2,0,0.0,5.551301684532925,1.2690058479532162,0.64,135.17,33.01765674839801,1e-06,6.53,36.25,7397
28,0.3,0,0.0,10.233438485804417,1.1934604904632153,0.32,208.21,61.61137973308403,1e-06,6.34,64.88,7398
8,0.3,16,475.2115941265722,8.341394472361808,0.5798770116446421,0.28,213.12,69.7787068433961,1e-06,63.68,531.18,7399
10,0.1,0,0.0,9.918147995039272,1.7878136200716845,0.25,80.22,82.43557329499998,1e-06,48.38,479.84,7400
21,0.2,0,0.0,7.205066344993969,1.267094017094017,0.39,188.99,51.3980591224308,1e-06,16.58,119.46,7401
45,0.1,0,0.0,14.13173652694611,1.1148936170212767,0.27,213.36,72.13389794498462,1e-06,1.67,23.6,7402
19,0.3,16,475.2115941265722,10.295379537953794,0.9210310965630115,0.31,231.99,62.96966840264663,1e-06,18.18,187.17,7403
20,0.2,0,0.0,8.797539149888145,1.7322515212981744,0.29,180.17,68.19801613260007,1e-06,17.88,157.3,7404
21,0.5,0,0.0,7.205066344993969,1.267094017094017,0.39,188.99,51.3980591224308,1e-06,16.58,119.46,7405
8,0.5,16,475.2115941265722,8.341394472361808,0.5798770116446421,0.28,213.12,69.7787068433961,1e-06,63.68,531.18,7406
4,0.3,16,475.2115941265722,13.737459016393442,0.7632268203247774,0.32,208.2,61.54854576393936,1e-06,122.0,1675.97,7407
0,0.5,17,955.5487941265727,11.610424643230074,1.183623540988984,0.26,134.66,76.90454324234636,1e-06,344.76,4002.81,7408
41,0.1,0,0.0,5.551301684532925,1.2690058479532162,0.64,135.17,33.01765674839801,1e-06,6.53,36.25,7409
38,0.4,0,0.0,9.331887201735357,1.229580573951435,0.32,284.74,60.44003849135297,1e-06,4.61,43.02,7410
45,0.5,0,0.0,14.13173652694611,1.1148936170212767,0.27,213.36,72.13389794498462,1e-06,1.67,23.6,7411
48,0.2,0,0.0,5.621428571428572,4.13953488372093,0.27,102.38,75.53159679097345,1e-06,2.8,15.74,7412
5,0.3,16,475.2115941265722,11.626351545306669,0.5054034945965054,0.31,151.52,64.68582658029723,1e-06,104.51,1215.07,7413
9,0.2,16,475.2115941265722,8.06416584402764,0.6767284749173494,0.38,153.59,53.355713833529,1e-06,60.78,490.14,7414
30,0.4,0,0.0,11.494274809160304,1.5439882697947211,0.4,358.15,48.270128306749626,1e-06,5.24,60.23,7415
43,0.3,0,0.0,9.667673716012084,3.873065015479876,0.24,110.49,84.03180726861463,1e-06,3.31,32.0,7416
1,0.4,0,0.0,11.035052104479632,1.104218191810937,0.28,225.45,69.44730250999262,1e-06,295.56,3261.52,7417
4,0.3,16,475.2115941265722,13.737459016393442,0.7632268203247774,0.32,208.2,61.54854576393936,1e-06,122.0,1675.97,7418
24,0.3,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,7419
34,0.5,16,475.2115941265722,10.07421875,0.3687943262411348,0.36,207.89,55.03898639908706,1e-06,5.12,51.58,7420
21,0.3,0,0.0,7.205066344993969,1.267094017094017,0.39,188.99,51.3980591224308,1e-06,16.58,119.46,7421
31,0.3,0,0.0,8.446372239747634,1.5086805555555556,0.34,193.44,58.40543888862131,1e-06,6.34,53.55,7422
30,0.5,0,0.0,11.494274809160304,1.5439882697947211,0.4,358.15,48.270128306749626,1e-06,5.24,60.23,7423
7,0.4,16,475.2115941265722,10.291069459757441,0.6692326196776521,0.25,156.68,79.1393280279391,1e-06,54.42,560.04,7424
41,0.2,0,0.0,5.551301684532925,1.2690058479532162,0.64,135.17,33.01765674839801,1e-06,6.53,36.25,7425
3,0.2,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,7426
3,0.4,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,7427
8,0.2,16,475.2115941265722,8.341394472361808,0.5798770116446421,0.28,213.12,69.7787068433961,1e-06,63.68,531.18,7428
37,0.1,0,0.0,7.717460317460318,1.0589390962671905,0.31,223.5,63.14652992797552,1e-06,6.3,48.62,7429
3,0.1,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,7430
44,0.1,0,0.0,9.118694362017804,1.1013071895424837,0.32,218.53,61.43168325664003,1e-06,3.37,30.73,7431
37,0.5,0,0.0,7.717460317460318,1.0589390962671905,0.31,223.5,63.14652992797552,1e-06,6.3,48.62,7432
18,0.5,0,0.0,13.801438848920863,1.1352189074002326,0.33,488.98,56.93800088979721,1e-06,13.9,191.84,7433
14,0.3,0,0.0,8.969896907216496,1.5396769662921348,0.33,248.8,59.133272719977015,1e-06,24.25,217.52,7434
36,0.5,0,0.0,8.953153153153153,2.6860902255639094,0.27,166.42,73.29245818015687,1e-06,5.55,49.69,7435
45,0.1,0,0.0,14.13173652694611,1.1148936170212767,0.27,213.36,72.13389794498462,1e-06,1.67,23.6,7436
46,0.5,16,475.2115941265722,8.087719298245615,0.7916666666666666,0.3,196.34,65.69453481004203,1e-06,2.85,23.05,7437
14,0.4,0,0.0,8.969896907216496,1.5396769662921348,0.33,248.8,59.133272719977015,1e-06,24.25,217.52,7438
7,0.2,16,475.2115941265722,10.291069459757441,0.6692326196776521,0.25,156.68,79.1393280279391,1e-06,54.42,560.04,7439
39,0.1,16,475.2115941265722,7.0123022847100165,0.7518796992481203,0.34,120.65,60.15836456850821,1e-06,5.69,39.9,7440
31,0.2,0,0.0,8.446372239747634,1.5086805555555556,0.34,193.44,58.40543888862131,1e-06,6.34,53.55,7441
48,0.3,0,0.0,5.621428571428572,4.13953488372093,0.27,102.38,75.53159679097345,1e-06,2.8,15.74,7442
4,0.4,16,475.2115941265722,13.737459016393442,0.7632268203247774,0.32,208.2,61.54854576393936,1e-06,122.0,1675.97,7443
15,0.2,0,0.0,10.841649694501019,2.0753521126760566,0.29,141.79,69.15070040354958,1e-06,19.64,212.93,7444
1,0.2,0,0.0,11.035052104479632,1.104218191810937,0.28,225.45,69.44730250999262,1e-06,295.56,3261.52,7445
40,0.5,0,0.0,5.318548387096774,3.4625668449197855,0.26,139.41,76.6780515720738,1e-06,7.44,39.57,7446
10,0.5,17,514.4142118699201,9.918147995039272,1.7878136200716845,0.25,80.22,82.43557329499998,1e-06,48.38,479.84,7447
28,0.3,0,0.0,10.233438485804417,1.1934604904632153,0.32,208.21,61.61137973308403,1e-06,6.34,64.88,7448
4,0.1,16,475.2115941265722,13.737459016393442,0.7632268203247774,0.32,208.2,61.54854576393936,1e-06,122.0,1675.97,7449
31,0.4,0,0.0,8.446372239747634,1.5086805555555556,0.34,193.44,58.40543888862131,1e-06,6.34,53.55,7450
14,0.3,0,0.0,8.969896907216496,1.5396769662921348,0.33,248.8,59.133272719977015,1e-06,24.25,217.52,7451
21,0.2,0,0.0,7.205066344993969,1.267094017094017,0.39,188.99,51.3980591224308,1e-06,16.58,119.46,7452
16,0.4,0,0.0,7.1684464347227,1.342606707317073,0.26,150.76,76.3496870573496,1e-06,29.03,208.1,7453
24,0.1,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,7454
9,0.4,16,475.2115941265722,8.06416584402764,0.6767284749173494,0.38,153.59,53.355713833529,1e-06,60.78,490.14,7455
17,0.3,16,475.2115941265722,10.345997973657548,0.6381164256581388,0.31,178.4,64.05625186617355,1e-06,19.74,204.23,7456
17,0.5,16,475.2115941265722,10.345997973657548,0.6381164256581388,0.31,178.4,64.05625186617355,1e-06,19.74,204.23,7457
